假行僧,http://music.163.com/song/media/outer/url?id=63612.mp3
花房姑娘,http://music.163.com/song/media/outer/url?id=63692.mp3
轮回,http://music.163.com/song/media/outer/url?id=31654650.mp3
乌兰巴托之夜,http://music.163.com/song/media/outer/url?id=28585185.mp3
水星记,http://music.163.com/song/media/outer/url?id=441491828.mp3
凄美地 ,http://music.163.com/song/media/outer/url?id=436346833.mp3
想着你,http://music.163.com/song/media/outer/url?id=442867218.mp3
保留,http://music.163.com/song/media/outer/url?id=442869203.mp3
定西,http://music.163.com/song/media/outer/url?id=478491641.mp3
尽头,http://music.163.com/song/media/outer/url?id=478490647.mp3
和你在一起,http://music.163.com/song/media/outer/url?id=478491643.mp3
墙上的向日葵,http://music.163.com/song/media/outer/url?id=478490650.mp3
在每一条伤心的应天大街上,http://music.163.com/song/media/outer/url?id=440464352.mp3
飘浮 III,http://music.163.com/song/media/outer/url?id=464373060.mp3
突如其来的忧郁,http://music.163.com/song/media/outer/url?id=464377010.mp3
她,http://music.163.com/song/media/outer/url?id=29747622.mp3
千鸟,http://music.163.com/song/media/outer/url?id=29747625.mp3
启程,http://music.163.com/song/media/outer/url?id=29747621.mp3
丽江,http://music.163.com/song/media/outer/url?id=423104856.mp3
态爱,http://music.163.com/song/media/outer/url?id=36616399.mp3
无地自容,http://music.163.com/song/media/outer/url?id=357279.mp3
Don't Break My Heart,http://music.163.com/song/media/outer/url?id=357263.mp3
Sorrow Is My Lover,http://music.163.com/song/media/outer/url?id=30780821.mp3
Make A Deal,http://music.163.com/song/media/outer/url?id=30780824.mp3
声音,http://music.163.com/song/media/outer/url?id=41659252.mp3
玩具,http://music.163.com/song/media/outer/url?id=41659256.mp3
My Jinji,http://music.163.com/song/media/outer/url?id=438462713.mp3
Burgundy Red,http://music.163.com/song/media/outer/url?id=438462712.mp3
再谈记忆,http://music.163.com/song/media/outer/url?id=472137696.mp3
美丽如你,http://music.163.com/song/media/outer/url?id=472137692.mp3
夏夜迷语,http://music.163.com/song/media/outer/url?id=561307882.mp3
雨夜曼彻斯特,http://music.163.com/song/media/outer/url?id=472141618.mp3
为你唱首歌,http://music.163.com/song/media/outer/url?id=381858.mp3
公路之歌,http://music.163.com/song/media/outer/url?id=381825.mp3
Silence,http://music.163.com/song/media/outer/url?id=387837.mp3
I Love Myself Used To Love You,http://music.163.com/song/media/outer/url?id=387840.mp3
我们,http://music.163.com/song/media/outer/url?id=387846.mp3
一个人看电影,http://music.163.com/song/media/outer/url?id=387843.mp3
礼拜天情人,http://music.163.com/song/media/outer/url?id=28068122.mp3
醉难写的歌,http://music.163.com/song/media/outer/url?id=28068130.mp3
男孩别哭,http://music.163.com/song/media/outer/url?id=25731320.mp3
玛卡瑞纳,http://music.163.com/song/media/outer/url?id=25702070.mp3
环形公路,http://music.163.com/song/media/outer/url?id=368907.mp3
闹海,http://music.163.com/song/media/outer/url?id=368913.mp3
we just call it love,http://music.163.com/song/media/outer/url?id=28940774.mp3
The Light From Yourself,http://music.163.com/song/media/outer/url?id=506002032.mp3
只为灿烂的瞬间,http://music.163.com/song/media/outer/url?id=380683.mp3
明天你依旧在我身旁 (Live版),http://music.163.com/song/media/outer/url?id=553546140.mp3
没有理想的人不伤心,http://music.163.com/song/media/outer/url?id=28009051.mp3
总有一天我会欺骗你,http://music.163.com/song/media/outer/url?id=387478.mp3
逝去的歌,http://music.163.com/song/media/outer/url?id=36199725.mp3
生命是场马拉松 ,http://music.163.com/song/media/outer/url?id=29750167.mp3
红与黑,http://music.163.com/song/media/outer/url?id=351086.mp3
兰州 兰州,http://music.163.com/song/media/outer/url?id=351059.mp3
瑞秋,http://music.163.com/song/media/outer/url?id=565966093.mp3
茶底世界,http://music.163.com/song/media/outer/url?id=27591444.mp3
白兰鸽巡游记,http://music.163.com/song/media/outer/url?id=29593805.mp3
释你,http://music.163.com/song/media/outer/url?id=25843037.mp3
还我蔚蓝,http://music.163.com/song/media/outer/url?id=27698125.mp3
妳,http://music.163.com/song/media/outer/url?id=33861017.mp3
孤独及其所创造的,http://music.163.com/song/media/outer/url?id=448339199.mp3
迷藏,http://music.163.com/song/media/outer/url?id=422429521.mp3
儿时,http://music.163.com/song/media/outer/url?id=407761576.mp3
十年所见,http://music.163.com/song/media/outer/url?id=393631.mp3
北海,http://music.163.com/song/media/outer/url?id=393594.mp3
女孩别哭,http://music.163.com/song/media/outer/url?id=391067.mp3
阿姆斯特丹,http://music.163.com/song/media/outer/url?id=391104.mp3
过期少女致幻录,http://music.163.com/song/media/outer/url?id=468533908.mp3
她走路的姿势,http://music.163.com/song/media/outer/url?id=554242704.mp3
少女之酒,http://music.163.com/song/media/outer/url?id=551337729.mp3
而已而已,http://music.163.com/song/media/outer/url?id=468537325.mp3
杀死那个石家庄人,http://music.163.com/song/media/outer/url?id=386844.mp3
十万嬉皮,http://music.163.com/song/media/outer/url?id=386837.mp3
遗忘不是我们的专长,http://music.163.com/song/media/outer/url?id=29836525.mp3
Yes I'm In Love,http://music.163.com/song/media/outer/url?id=29836521.mp3
所以我停下来,http://music.163.com/song/media/outer/url?id=5232284.mp3
原谅我不明白你的悲伤,http://music.163.com/song/media/outer/url?id=26045007.mp3
分礼进行曲,http://music.163.com/song/media/outer/url?id=465920705.mp3
21,http://music.163.com/song/media/outer/url?id=41641585.mp3
我知道我失去你了,http://music.163.com/song/media/outer/url?id=469744892.mp3
因为你承载了我的灵魂,http://music.163.com/song/media/outer/url?id=469744894.mp3
都市青春恋曲,http://music.163.com/song/media/outer/url?id=469744891.mp3
路,http://music.163.com/song/media/outer/url?id=28923455.mp3
这世界只有你明白我,http://music.163.com/song/media/outer/url?id=28923458.mp3
心要野,http://music.163.com/song/media/outer/url?id=406072138.mp3
猛犸,http://music.163.com/song/media/outer/url?id=27510434.mp3
梦里见,http://music.163.com/song/media/outer/url?id=455763762.mp3
返潮,http://music.163.com/song/media/outer/url?id=455764583.mp3
不要说再见,http://music.163.com/song/media/outer/url?id=358339.mp3
别让我孤单,http://music.163.com/song/media/outer/url?id=358335.mp3
爱你的自由,http://music.163.com/song/media/outer/url?id=473964639.mp3
Esprit de l'escalier,http://music.163.com/song/media/outer/url?id=369919.mp3
我多么想成为你的鹿,http://music.163.com/song/media/outer/url?id=29246273.mp3
归属,http://music.163.com/song/media/outer/url?id=452614958.mp3
与浪之间,http://music.163.com/song/media/outer/url?id=452614957.mp3
一去不回來,http://music.163.com/song/media/outer/url?id=483242432.mp3
关渡口,http://music.163.com/song/media/outer/url?id=483378331.mp3
巫堵,http://music.163.com/song/media/outer/url?id=483378330.mp3
快乐,http://music.163.com/song/media/outer/url?id=483242434.mp3
浴室,http://music.163.com/song/media/outer/url?id=483378334.mp3
