Fools,http://music.163.com/song/media/outer/url?id=473940940.mp3
Far Away,http://music.163.com/song/media/outer/url?id=406072248.mp3
Say You're Mine,http://music.163.com/song/media/outer/url?id=862854235.mp3
Stay Young,http://music.163.com/song/media/outer/url?id=503020019.mp3
Fly,http://music.163.com/song/media/outer/url?id=411315678.mp3
Broken Arrows,http://music.163.com/song/media/outer/url?id=35040298.mp3
Trouble,http://music.163.com/song/media/outer/url?id=35090546.mp3
The Days,http://music.163.com/song/media/outer/url?id=35090550.mp3
The Day Will Come,http://music.163.com/song/media/outer/url?id=408277763.mp3
Wake Me Up (TYMA Remix),http://music.163.com/song/media/outer/url?id=33020802.mp3
Never Let Me Go,http://music.163.com/song/media/outer/url?id=475264029.mp3
Dawn,http://music.163.com/song/media/outer/url?id=30854877.mp3
Light It Up,http://music.163.com/song/media/outer/url?id=31311835.mp3
Rich Love,http://music.163.com/song/media/outer/url?id=490381113.mp3
Into You,http://music.163.com/song/media/outer/url?id=523042017.mp3
Wake Me Up,http://music.163.com/song/media/outer/url?id=27713920.mp3
Friend of Mine,http://music.163.com/song/media/outer/url?id=496869519.mp3
Paper Roses,http://music.163.com/song/media/outer/url?id=470771013.mp3
Shine,http://music.163.com/song/media/outer/url?id=404184088.mp3
Summer Sense,http://music.163.com/song/media/outer/url?id=431855318.mp3
Janji - Summer Memories,http://music.163.com/song/media/outer/url?id=34766841.mp3
This Is What It Feels Like (Extended Mix) - remix,http://music.163.com/song/media/outer/url?id=26228689.mp3
Freefall,http://music.163.com/song/media/outer/url?id=36024771.mp3
In The Morning,http://music.163.com/song/media/outer/url?id=471565310.mp3
Forever,http://music.163.com/song/media/outer/url?id=412175138.mp3
Fly,http://music.163.com/song/media/outer/url?id=863225740.mp3
Time,http://music.163.com/song/media/outer/url?id=485347358.mp3
Walking Dreams,http://music.163.com/song/media/outer/url?id=568526199.mp3
Summer&Ocean,http://music.163.com/song/media/outer/url?id=863855531.mp3
Islands,http://music.163.com/song/media/outer/url?id=521493321.mp3
True Colors,http://music.163.com/song/media/outer/url?id=39940172.mp3
